PRN;Time_UTC;Azimuth;Elevation;MP_C1X;MP_C5X;MP_C7X;MP_C8X;SNR_S1X;SNR_S5X;SNR_S7X;SNR_S8X
E19;2022-01-01 19:01:30;23.03;3.42;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:02:00;22.92;3.53;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:02:30;22.80;3.64;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:03:00;22.69;3.75;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:03:30;22.58;3.86;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:04:00;22.46;3.97;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:04:30;22.35;4.07;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:05:00;22.24;4.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:05:30;22.12;4.29;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:06:00;22.01;4.39;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:06:30;21.89;4.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:07:00;21.78;4.60;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:07:30;21.66;4.71;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:08:00;21.54;4.81;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:08:30;21.43;4.91;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:09:00;21.31;5.02;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:09:30;21.19;5.12;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:10:00;21.07;5.22;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:10:30;20.95;5.32;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:11:00;20.83;5.42;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:11:30;20.71;5.52;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:12:00;20.59;5.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:12:30;20.47;5.72;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:13:00;20.35;5.82;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:13:30;20.23;5.92;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:14:00;20.11;6.01;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:14:30;19.99;6.11;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:15:00;19.87;6.21;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:15:30;19.74;6.30;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:16:00;19.62;6.40;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:16:30;19.50;6.49;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:17:00;19.37;6.59;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:17:30;19.25;6.68;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:18:00;19.12;6.77;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:18:30;19.00;6.87;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:19:00;18.87;6.96;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:19:30;18.75;7.05;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:20:00;18.62;7.14;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:20:30;18.49;7.23;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:21:00;18.36;7.32;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:21:30;18.24;7.41;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:22:00;18.11;7.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:22:30;17.98;7.58;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:23:00;17.85;7.67;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:23:30;17.72;7.76;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:24:00;17.59;7.84;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:24:30;17.46;7.93;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:25:00;17.33;8.01;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:25:30;17.20;8.10;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:26:00;17.07;8.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:26:30;16.94;8.26;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:27:00;16.81;8.34;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:27:30;16.67;8.42;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:28:00;16.54;8.51;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:28:30;16.41;8.59;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:29:00;16.27;8.67;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:29:30;16.14;8.74;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:30:00;16.00;8.82;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:30:30;15.87;8.90;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:31:00;15.73;8.98;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:31:30;15.60;9.05;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:32:00;15.46;9.13;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:32:30;15.33;9.20;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:33:00;15.19;9.28;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:33:30;15.05;9.35;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:34:00;14.92;9.42;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:34:30;14.78;9.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:35:00;14.64;9.57;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:35:30;14.50;9.64;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:36:00;14.36;9.71;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:36:30;14.22;9.78;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:37:00;14.09;9.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:37:30;13.95;9.91;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:38:00;13.81;9.98;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:38:30;13.67;10.05;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:39:00;13.52;10.11;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:39:30;13.38;10.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:40:00;13.24;10.24;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:40:30;13.10;10.31;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:41:00;12.96;10.37;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:41:30;12.82;10.43;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:42:00;12.67;10.49;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:42:30;12.53;10.55;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:43:00;12.39;10.61;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:43:30;12.24;10.67;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:44:00;12.10;10.73;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:44:30;11.95;10.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:45:00;11.81;10.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:45:30;11.67;10.90;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:46:00;11.52;10.96;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:46:30;11.37;11.02;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:47:00;11.23;11.07;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:47:30;11.08;11.12;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:48:00;10.94;11.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:48:30;10.79;11.23;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:49:00;10.64;11.28;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:49:30;10.50;11.33;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:50:00;10.35;11.38;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:50:30;10.20;11.43;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:51:00;10.05;11.48;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:51:30;9.90;11.52;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:52:00;9.76;11.57;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:52:30;9.61;11.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:53:00;9.46;11.66;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:53:30;9.31;11.70;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:54:00;9.16;11.75;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:54:30;9.01;11.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:55:00;8.86;11.83;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:55:30;8.71;11.87;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:56:00;8.56;11.91;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:56:30;8.41;11.95;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:57:00;8.26;11.99;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:57:30;8.11;12.03;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:58:00;7.96;12.07;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:58:30;7.81;12.10;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:59:00;7.65;12.14;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 19:59:30;7.50;12.17;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:00:00;7.35;12.21;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:00:30;7.20;12.24;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:01:00;7.05;12.27;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:01:30;6.89;12.31;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:02:00;6.74;12.34;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:02:30;6.59;12.37;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:03:00;6.43;12.40;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:03:30;6.28;12.42;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:04:00;6.13;12.45;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:04:30;5.97;12.48;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:05:00;5.82;12.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:05:30;5.67;12.53;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:06:00;5.51;12.55;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:06:30;5.36;12.58;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:07:00;5.20;12.60;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:07:30;5.05;12.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:08:00;4.90;12.64;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:08:30;4.74;12.66;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:09:00;4.59;12.68;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:09:30;4.43;12.70;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:10:00;4.28;12.72;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:10:30;4.12;12.73;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:11:00;3.97;12.75;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:11:30;3.81;12.76;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:12:00;3.66;12.78;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:12:30;3.50;12.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:13:00;3.35;12.80;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:13:30;3.19;12.82;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:14:00;3.04;12.83;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:14:30;2.88;12.84;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:15:00;2.72;12.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:15:30;2.57;12.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:16:00;2.41;12.86;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:16:30;2.26;12.87;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:17:00;2.10;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:17:30;1.95;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:18:00;1.79;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:18:30;1.63;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:19:00;1.48;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:19:30;1.32;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:20:00;1.17;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:20:30;1.01;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:21:00;0.85;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:21:30;0.70;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:22:00;0.54;12.89;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:22:30;0.39;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:23:00;0.23;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:23:30;0.08;12.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:24:00;359.92;12.87;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:24:30;359.76;12.86;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:25:00;359.61;12.86;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:25:30;359.45;12.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:26:00;359.30;12.84;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:26:30;359.14;12.83;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:27:00;358.99;12.82;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:27:30;358.83;12.81;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:28:00;358.68;12.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:28:30;358.52;12.78;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:29:00;358.37;12.77;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:29:30;358.21;12.75;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:30:00;358.06;12.73;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:30:30;357.90;12.72;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:31:00;357.75;12.70;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:31:30;357.59;12.68;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:32:00;357.44;12.66;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:32:30;357.28;12.64;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:33:00;357.13;12.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:33:30;356.97;12.60;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:34:00;356.82;12.58;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:34:30;356.67;12.55;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:35:00;356.51;12.53;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:35:30;356.36;12.51;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:36:00;356.20;12.48;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:36:30;356.05;12.45;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:37:00;355.90;12.43;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:37:30;355.75;12.40;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:38:00;355.59;12.37;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:38:30;355.44;12.34;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:39:00;355.29;12.31;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:39:30;355.13;12.28;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:40:00;354.98;12.24;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:40:30;354.83;12.21;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:41:00;354.68;12.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:41:30;354.53;12.14;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:42:00;354.38;12.11;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:42:30;354.22;12.07;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:43:00;354.07;12.03;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:43:30;353.92;12.00;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:44:00;353.77;11.96;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:44:30;353.62;11.92;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:45:00;353.47;11.88;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:45:30;353.32;11.84;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:46:00;353.17;11.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:46:30;353.02;11.75;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:47:00;352.87;11.71;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:47:30;352.72;11.66;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:48:00;352.58;11.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:48:30;352.43;11.57;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:49:00;352.28;11.53;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:49:30;352.13;11.48;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:50:00;351.98;11.43;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:50:30;351.84;11.38;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:51:00;351.69;11.33;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:51:30;351.54;11.28;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:52:00;351.40;11.23;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:52:30;351.25;11.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:53:00;351.10;11.13;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:53:30;350.96;11.07;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:54:00;350.81;11.02;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:54:30;350.67;10.96;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:55:00;350.52;10.91;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:55:30;350.38;10.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:56:00;350.23;10.79;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:56:30;350.09;10.74;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:57:00;349.94;10.68;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:57:30;349.80;10.62;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:58:00;349.66;10.56;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:58:30;349.52;10.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:59:00;349.37;10.44;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 20:59:30;349.23;10.37;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:00:00;349.09;10.31;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:00:30;348.95;10.25;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:01:00;348.81;10.18;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:01:30;348.67;10.12;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:02:00;348.53;10.05;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:02:30;348.39;9.98;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:03:00;348.25;9.92;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:03:30;348.11;9.85;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:04:00;347.97;9.78;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:04:30;347.83;9.71;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:05:00;347.69;9.64;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:05:30;347.55;9.57;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:06:00;347.41;9.50;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:06:30;347.28;9.43;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:07:00;347.14;9.35;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:07:30;347.00;9.28;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:08:00;346.87;9.21;nan;nan;nan;nan;nan;nan;nan;nan
E19;2022-01-01 21:08:30;346.73;9.13;0.5996;0.1621;0.4864;-0.0319;38.9;35.1;35.2;38.7
E19;2022-01-01 21:09:00;346.60;9.06;1.1226;-0.6272;0.0414;-0.0472;39.1;34.4;34.3;38.1
E19;2022-01-01 21:09:30;346.46;8.98;0.8092;-0.3616;-0.2114;-0.1496;39.3;34.3;34.3;37.9
E19;2022-01-01 21:10:00;346.33;8.90;0.0472;0.0701;0.1708;-0.0721;40.1;33.7;33.8;37.3
E19;2022-01-01 21:10:30;346.19;8.83;-0.3602;-0.0608;-0.2784;-0.0988;39.2;34.0;33.1;37.2
E19;2022-01-01 21:11:00;346.06;8.75;0.1069;0.0098;0.5779;-0.0894;37.7;34.4;33.1;37.7
E19;2022-01-01 21:11:30;345.92;8.67;-0.2922;0.0430;0.2975;-0.0136;38.2;33.6;33.6;37.2
E19;2022-01-01 21:12:00;345.79;8.59;0.1439;-0.3234;-0.9037;-0.1024;38.3;33.5;32.4;36.4
E19;2022-01-01 21:12:30;345.66;8.51;0.2510;0.0728;-1.2101;0.0005;38.7;33.7;32.2;36.7
E19;2022-01-01 21:13:00;345.53;8.43;0.4336;-0.2333;-0.1843;0.1316;38.7;33.6;31.9;36.9
E19;2022-01-01 21:13:30;345.39;8.35;0.4811;-0.1775;0.3942;0.0824;37.7;34.1;31.9;37.3
E19;2022-01-01 21:14:00;345.26;8.27;0.2925;-0.3021;0.6713;0.2122;37.7;33.8;33.4;37.4
E19;2022-01-01 21:14:30;345.13;8.18;0.5294;0.5119;-0.0938;0.1337;37.5;34.7;33.2;37.4
E19;2022-01-01 21:15:00;345.00;8.10;0.0722;0.1390;-0.6362;0.1614;36.8;34.6;34.1;38.3
E19;2022-01-01 21:15:30;344.87;8.02;-0.0617;0.1118;-0.0134;0.1236;37.7;34.4;32.7;37.2
E19;2022-01-01 21:16:00;344.74;7.93;-0.1661;0.1748;0.2060;0.1355;38.2;35.9;33.9;38.7
E19;2022-01-01 21:16:30;344.61;7.85;-0.6803;0.6541;0.4478;0.2664;38.0;35.3;34.2;38.3
E19;2022-01-01 21:17:00;344.48;7.76;-0.4544;1.3166;0.4624;0.2454;37.4;35.6;35.1;39.2
E19;2022-01-01 21:17:30;344.35;7.67;-0.0036;0.8791;-0.2946;0.3312;37.6;36.5;35.0;39.7
E19;2022-01-01 21:18:00;344.22;7.59;-0.2702;0.0644;0.4364;0.4177;37.7;36.4;36.1;39.7
E19;2022-01-01 21:18:30;344.10;7.50;-0.2290;-0.2038;0.4123;0.3725;39.3;36.8;36.3;40.2
E19;2022-01-01 21:19:00;343.97;7.41;-0.3029;0.5045;-0.0342;0.3856;39.6;37.3;36.5;40.6
E19;2022-01-01 21:19:30;343.84;7.32;0.0602;-0.1238;-0.2541;0.3286;39.5;36.8;36.1;40.2
E19;2022-01-01 21:20:00;343.71;7.23;-0.1095;-0.7646;-0.1254;0.2384;39.6;36.4;36.3;39.7
E19;2022-01-01 21:20:30;343.59;7.14;0.1667;-0.7204;0.2908;0.2115;39.3;36.0;36.7;40.2
E19;2022-01-01 21:21:00;343.46;7.05;-0.2711;-0.3318;0.4371;0.2376;40.5;35.9;36.7;40.0
E19;2022-01-01 21:21:30;343.34;6.96;-0.1428;1.0416;0.2220;0.2278;40.9;36.0;36.4;39.6
